[21.30589353, 69.31826219]    [299927, 419765, 572494, 349327, 286923, 514664]
[53.65381411, 77.95978855]    [480853, 183217, 183207, 105, 183103, 183055]
[4.304303712, 51.85836019]    [338951, 255047, 151685, 436673, 572884, 492664]
[49.17530375, 99.91916144]    [350741, 435057, 488463, 262024, 269608, 291226]
[17.02715305, 46.85713433]    [286518, 286432, 102678, 50728, 461659, 649044]
[17.93220472, 57.60318642]    [525820, 525821, 525824, 525826, 525827, 412856]
[0.346783722, 90.43064467]    [194522, 194698, 194459, 194536, 194798, 349946]
[0.678671796, 22.97514739]    [168802, 549006, 437165, 669799, 283433, 562069]
[25.39165149, 51.42314383]    [407015, 603659, 603931, 281427, 603710, 571587]
[51.36406115, 34.95512859]    [356053, 356231, 356128, 356239, 228815, 356200]
[5.652851704, 69.21749084]    [335777, 352018, 56039, 379213, 497066, 364218]
[9.440896073, 95.65616848]    [343477, 543434, 148289, 136353, 649786, 363019]
[1.220685929, 15.87553094]    [374468, 528026, 3031, 164043, 71707, 176190]
[41.66362451, 14.97878407]    [290677, 562681, 518243, 150888, 351833, 445803]
[1.810004535, 59.16931809]    [411142, 442759, 103712, 527083, 382860, 273913]
[2.633164024, 11.15600947]    [234295, 234311, 234468, 234267, 234280, 234446]
[13.0948146, 10.2524205]    [562957, 13846, 302563, 543027, 477323, 54239]
[19.93444405, 14.90795495]    [648475, 358803, 390957, 550145, 84602, 288911]
[11.53679335, 37.86547634]    [532857, 533164, 634588, 5639, 6521, 6767]
[0.673419554, 36.43331592]    [393652, 61891, 571949, 439073, 61815, 61929]
[17.56851767, 41.82064409]    [640216, 182849, 324670, 310152, 664566, 374570]
[13.72346785, 26.02332934]    [416468, 507860, 515028, 580607, 633365, 171231]
[28.63989583, 55.74979927]    [404070, 141476, 542929, 428351, 340825, 87647]
[45.98070328, 56.99494191]    [295092, 67266, 298519, 67222, 599170, 7311]
[16.08912535, 72.96989928]    [470183, 100915, 469059, 198199, 196943, 640101]
[43.86793928, 30.01209761]    [363044, 491150, 122650, 642356, 335848, 528182]
[65.41538064, 49.33441042]    [363140, 24913, 553835, 419957, 354433, 615372]
[72.42452938, 43.66734278]    [124800, 265837, 560643, 580131, 556883, 436523]
[32.49199046, 18.22346731]    [309767, 88772, 605775, 89161, 89132, 88828]
[28.18277399, 90.1504151]    [133184, 184934, 185046, 184857, 185052, 184876]
[36.70059848, 73.98555438]    [254480, 523298, 634510, 385385, 281355, 558871]
[8.232566852, 32.3051818]    [344935, 523301, 479764, 497731, 99496, 481404]
[33.86250974, 18.25915531]    [507413, 443109, 577117, 577120, 577076, 483130]
[45.32812582, 1.670231973]    [60198, 439777, 124680, 402604, 391753, 146700]
[36.87191193, 11.7457774]    [66359, 479707, 187279, 484474, 225662, 187372]
[15.54015254, 3.536805848]    [280644, 117617, 576313, 537260, 645340, 672423]
[6.527855593, 85.32145684]    [335524, 104194, 78279, 404716, 536355, 480330]
[26.29616948, 88.8989657]    [543480, 566172, 277938, 515405, 438490, 167582]
[4.278815624, 29.84469508]    [224227, 313363, 295293, 192254, 470011, 673956]
[0.523157949, 43.66735858]    [396423, 396608, 79798, 192777, 396507, 192749]
[30.3837701, 85.02191522]    [543480, 566172, 391247, 515405, 438490, 383499]
[62.19446699, 90.28754874]    [195712, 195696, 195765, 195786, 195643, 195768]
[55.17678696, 36.08798262]    [439302, 252976, 61592, 295598, 483338, 253068]
[4.909394428, 10.57506363]    [37569, 93732, 12630, 147806, 132494, 46446]
[41.55493986, 32.7982789]    [581626, 481043, 51494, 400289, 555631, 527987]
[22.44873141, 5.055316318]    [275781, 393057, 352348, 403164, 33036, 206350]
[24.99466822, 53.26549304]    [496403, 388738, 157176, 133305, 506523, 682725]
[4.801643773, 82.35587558]    [230672, 231060, 329292, 220703, 231055, 561460]
[3.261970466, 81.73719724]    [553550, 553566, 553650, 535843, 553525, 553527]
[24.43682506, 30.99385517]    [561481, 167683, 561596, 561742, 561678, 561584]
[15.27234846, 80.98854278]    [378992, 248116, 51433, 465885, 229903, 247901]
[8.078743089, 0.003459587]    [283767, 283447, 283655, 336691, 283779, 526207]
[20.39966252, 37.44353458]    [88800, 137043, 88803, 277206, 383587, 89103]
[2.521222548, 64.53975162]    [172434, 71716, 413532, 467437, 180716, 362763]
[13.17681152, 54.70105398]    [190225, 190164, 190042, 149098, 190222, 275386]
[2.277897472, 31.12232648]    [535976, 465814, 185265, 542988, 436851, 186250]
